equipment_id,equipment_type,manufacturer,age_months,usage_hours_per_day,total_scans_or_uses,days_since_last_maintenance,num_previous_repairs,avg_temperature_c,max_temperature_c,vibration_level_mm_s,voltage_fluctuation_pct,coolant_level_pct,helium_level_pct,tube_current_ma,error_logs_last_30_days,power_supply_stability_score,ambient_humidity_pct,component_wear_index,technician_rating_last_inspection,failure_within_30_days,remaining_useful_life_days
US-05791,Ultrasound Machine,GE Healthcare,51.4,11.85,12855,29.2,2,24.05,35.36,2.238,0.58,100.0,100.0,0.0,2,77.5,55.9,18.23,69.1,0,106.5
MRI-05792,MRI Machine,Siemens Healthineers,78.0,12.19,20847,82.1,0,21.73,24.36,2.642,3.04,94.2,87.3,0.0,13,92.4,42.1,22.84,96.9,0,102.6
VT-05793,Ventilator,Canon Medical,129.8,13.71,45845,111.0,5,24.8,36.1,4.086,0.77,100.0,100.0,0.0,7,88.2,44.6,42.47,58.2,1,37.7
CT-05794,CT Scanner,Mindray,47.1,14.8,23839,38.6,2,23.09,30.84,2.394,0.87,89.2,100.0,304.9,4,87.4,43.7,9.52,70.9,0,103.5
CT-05795,CT Scanner,Philips,56.4,7.24,11463,35.7,5,19.22,25.11,1.694,0.24,98.2,100.0,317.8,1,73.3,32.3,10.28,87.5,0,99.2
MRI-05796,MRI Machine,Mindray,108.2,7.15,29245,16.8,0,16.19,27.48,2.926,1.04,74.5,95.5,0.0,5,85.5,43.8,23.54,58.2,0,92.9
XR-05797,X-Ray Machine,Siemens Healthineers,58.8,14.41,17866,3.4,2,21.78,29.91,2.687,2.54,100.0,100.0,358.2,0,88.8,37.0,18.02,74.1,0,130.4
XR-05798,X-Ray Machine,Canon Medical,75.1,4.11,11585,76.2,4,17.61,21.72,2.896,1.43,100.0,100.0,340.5,5,78.5,44.8,15.87,64.0,0,100.2
VT-05799,Ventilator,Canon Medical,45.2,23.01,26199,3.5,2,23.98,29.44,1.352,2.16,100.0,100.0,0.0,1,69.7,50.2,11.47,91.7,0,126.9
XR-05800,X-Ray Machine,Canon Medical,31.9,17.5,17534,2.0,1,24.75,31.93,1.849,3.72,100.0,100.0,232.4,2,74.8,46.0,14.81,80.7,0,133.0
XR-05801,X-Ray Machine,GE Healthcare,47.6,13.61,20885,13.1,2,24.71,32.83,1.518,3.56,100.0,100.0,339.2,1,67.5,41.2,12.98,63.8,0,118.6
CT-05802,CT Scanner,Siemens Healthineers,49.3,14.68,15600,29.6,2,28.61,32.16,2.477,3.53,92.8,100.0,253.8,2,81.6,37.1,21.2,79.3,0,88.8
XR-05803,X-Ray Machine,Canon Medical,42.0,10.0,15764,11.3,3,25.06,29.31,1.735,4.12,100.0,100.0,336.2,1,61.7,43.7,10.89,62.5,0,129.5
VT-05804,Ventilator,GE Healthcare,64.3,23.34,52891,172.5,5,21.18,24.42,2.828,1.43,100.0,100.0,0.0,3,72.4,45.3,23.48,63.4,1,54.5
MRI-05805,MRI Machine,Canon Medical,39.9,9.17,10854,74.2,3,20.93,26.77,2.378,1.91,84.8,81.7,0.0,2,78.6,42.2,17.74,84.0,0,59.7
MRI-05806,MRI Machine,GE Healthcare,57.6,14.77,27697,10.1,5,17.47,28.66,2.598,2.57,85.0,82.8,0.0,2,87.9,48.2,10.38,75.9,0,107.8
XR-05807,X-Ray Machine,Philips,40.6,18.63,18208,27.9,1,23.61,26.33,1.679,1.18,100.0,100.0,289.1,0,80.0,46.1,9.67,68.5,0,119.1
MRI-05808,MRI Machine,Siemens Healthineers,59.4,6.69,13365,44.2,3,14.63,21.05,2.28,1.52,94.1,89.9,0.0,4,77.9,45.4,16.23,63.4,0,124.8
XR-05809,X-Ray Machine,Siemens Healthineers,25.0,14.97,10516,4.2,4,25.43,35.58,0.945,3.28,100.0,100.0,333.9,0,81.0,51.1,0.76,88.3,0,157.0
MRI-05810,MRI Machine,Canon Medical,78.6,11.79,23090,62.5,3,21.39,28.85,3.025,2.99,91.9,76.1,0.0,2,78.0,62.8,17.87,69.8,0,112.1
US-05811,Ultrasound Machine,GE Healthcare,12.0,10.64,3578,30.9,0,25.54,28.79,1.571,0.96,100.0,100.0,0.0,0,76.1,50.9,8.79,85.1,0,140.2
CT-05812,CT Scanner,Philips,103.9,9.29,37278,92.0,3,25.52,30.37,2.811,3.71,94.5,100.0,289.6,3,78.7,61.1,24.14,67.4,1,60.1
MRI-05813,MRI Machine,Siemens Healthineers,173.1,12.06,80984,11.6,5,22.64,28.74,3.051,1.85,76.5,80.1,0.0,4,66.9,56.8,34.54,43.2,0,72.7
US-05814,Ultrasound Machine,Canon Medical,29.7,4.67,3580,68.5,1,24.86,31.22,1.218,1.32,100.0,100.0,0.0,3,79.4,51.4,6.58,80.6,0,139.2
US-05815,Ultrasound Machine,GE Healthcare,24.8,9.19,7817,74.4,1,23.86,29.1,2.512,3.5,100.0,100.0,0.0,1,78.1,28.2,10.25,76.0,0,134.0
XR-05816,X-Ray Machine,Mindray,29.6,6.08,5387,10.7,1,22.09,33.68,0.47,1.81,100.0,100.0,244.4,1,89.4,46.7,9.79,90.2,0,141.4
MRI-05817,MRI Machine,GE Healthcare,30.8,10.92,9391,85.4,3,26.85,34.06,2.348,1.57,85.0,93.5,0.0,3,87.6,40.7,21.69,80.6,0,86.2
US-05818,Ultrasound Machine,Siemens Healthineers,110.9,13.2,43599,63.4,2,18.85,30.27,2.031,0.76,100.0,100.0,0.0,4,96.9,35.2,19.12,56.2,0,107.3
MRI-05819,MRI Machine,Canon Medical,17.1,14.05,7355,29.3,1,22.1,31.28,1.691,2.22,88.7,91.2,0.0,1,71.1,58.3,5.89,63.7,0,130.8
XR-05820,X-Ray Machine,Canon Medical,78.5,15.01,45081,45.4,4,25.01,34.49,1.606,3.16,100.0,100.0,289.9,2,67.9,47.9,23.13,92.5,1,96.3
VT-05821,Ventilator,Mindray,93.6,16.37,52738,0.2,3,24.5,34.45,1.419,2.87,100.0,100.0,0.0,3,73.5,22.9,16.79,70.4,0,115.7
CT-05822,CT Scanner,Mindray,37.6,8.86,8113,21.0,1,24.22,28.49,1.275,3.41,91.6,100.0,337.0,0,72.7,41.6,16.62,72.3,0,120.4
US-05823,Ultrasound Machine,Canon Medical,61.9,13.7,31482,5.0,5,24.64,32.04,2.048,1.99,100.0,100.0,0.0,0,87.2,50.4,15.07,96.5,0,117.2
XR-05824,X-Ray Machine,GE Healthcare,39.9,19.17,16080,1.9,2,21.71,33.28,2.0,1.81,100.0,100.0,306.1,0,71.7,42.4,14.7,71.4,0,124.7
CT-05825,CT Scanner,Siemens Healthineers,39.4,12.49,13001,60.4,0,23.51,34.53,2.506,1.15,86.5,100.0,284.8,3,64.9,47.9,7.79,71.8,0,127.7
XR-05826,X-Ray Machine,Canon Medical,53.7,15.84,28075,76.0,3,22.67,27.13,1.452,1.95,100.0,100.0,280.7,3,82.2,45.6,21.32,74.0,0,129.4
XR-05827,X-Ray Machine,Mindray,42.5,17.37,17438,28.7,3,20.39,30.6,2.673,2.01,100.0,100.0,221.0,4,63.5,30.0,8.83,89.5,0,129.9
VT-05828,Ventilator,Philips,96.4,14.8,49929,124.1,4,22.69,33.99,4.019,0.97,100.0,100.0,0.0,5,80.6,33.5,35.19,57.5,1,52.6
US-05829,Ultrasound Machine,Philips,26.1,8.73,6801,10.9,0,21.97,29.96,1.035,2.59,100.0,100.0,0.0,2,81.5,46.0,14.82,94.0,0,154.9
MRI-05830,MRI Machine,Siemens Healthineers,137.1,11.07,33132,65.2,9,18.31,23.11,2.72,2.16,81.6,81.2,0.0,5,83.5,48.0,31.18,53.9,1,42.1
CT-05831,CT Scanner,Canon Medical,53.9,8.04,9301,59.3,6,26.32,31.91,1.473,3.43,91.0,100.0,253.1,1,82.5,51.6,20.71,64.3,0,71.2
CT-05832,CT Scanner,Siemens Healthineers,74.5,14.8,40788,20.6,4,25.68,33.67,2.457,3.56,94.9,100.0,308.6,2,84.7,46.0,14.34,59.2,0,98.2
US-05833,Ultrasound Machine,Canon Medical,66.5,4.44,9714,63.3,4,22.47,34.37,2.603,1.78,100.0,100.0,0.0,4,100.0,46.4,22.03,62.8,0,111.2
US-05834,Ultrasound Machine,Philips,29.3,8.7,5597,173.9,0,25.38,35.51,2.21,2.63,100.0,100.0,0.0,2,85.0,31.6,24.6,91.1,0,63.2
US-05835,Ultrasound Machine,Canon Medical,116.8,4.02,17305,4.2,4,25.02,28.28,1.644,2.05,100.0,100.0,0.0,3,72.0,42.7,22.15,65.5,0,102.3
XR-05836,X-Ray Machine,Canon Medical,56.2,12.78,22580,13.4,0,22.1,28.03,1.999,3.77,100.0,100.0,319.1,2,76.1,18.6,16.45,90.3,0,99.8
MRI-05837,MRI Machine,Siemens Healthineers,126.7,6.87,31759,117.3,1,16.4,22.05,2.343,2.46,76.9,85.3,0.0,1,75.6,38.9,21.61,61.4,0,95.1
CT-05838,CT Scanner,Mindray,63.7,17.46,38414,28.4,1,21.27,30.46,1.145,1.92,88.5,100.0,269.7,0,72.4,53.5,16.73,72.0,0,100.7
VT-05839,Ventilator,GE Healthcare,18.8,15.45,7172,60.9,0,21.64,28.44,2.286,1.85,100.0,100.0,0.0,2,87.1,34.9,10.21,71.3,0,125.3
US-05840,Ultrasound Machine,Canon Medical,73.7,10.77,18499,4.4,4,27.24,29.32,1.979,2.0,100.0,100.0,0.0,5,88.8,49.6,22.15,72.9,1,138.7
US-05841,Ultrasound Machine,GE Healthcare,35.8,4.51,3757,22.2,1,27.79,33.66,3.291,2.16,100.0,100.0,0.0,1,79.1,64.1,18.12,76.9,0,148.4
CT-05842,CT Scanner,GE Healthcare,30.2,9.51,11083,25.4,1,25.9,34.54,1.695,2.44,90.7,100.0,396.1,1,85.1,54.5,11.73,76.6,0,109.3
VT-05843,Ventilator,Canon Medical,53.3,17.7,34396,93.7,1,28.03,32.65,2.048,1.13,100.0,100.0,0.0,4,73.0,46.0,26.28,85.6,0,83.8
US-05844,Ultrasound Machine,Canon Medical,57.5,8.43,15092,70.6,2,27.32,33.21,1.694,0.69,100.0,100.0,0.0,5,80.7,55.2,26.32,54.0,0,84.6
XR-05845,X-Ray Machine,GE Healthcare,52.9,15.36,25202,4.1,1,26.9,38.13,1.911,1.79,100.0,100.0,310.6,1,85.0,27.7,10.36,76.6,0,122.7
XR-05846,X-Ray Machine,Siemens Healthineers,13.3,15.33,4728,15.4,1,24.63,30.52,1.649,0.0,100.0,100.0,231.2,0,79.5,35.3,10.36,76.3,0,130.6
VT-05847,Ventilator,Siemens Healthineers,60.7,17.29,22795,5.2,4,26.0,37.39,2.701,0.0,100.0,100.0,0.0,1,64.6,45.4,15.06,85.5,0,127.6
VT-05848,Ventilator,Mindray,63.0,14.78,28706,42.6,3,22.17,24.83,3.137,3.58,100.0,100.0,0.0,2,74.0,46.8,11.17,39.2,0,121.8
MRI-05849,MRI Machine,Canon Medical,21.2,9.71,4461,10.3,1,22.47,32.22,2.325,1.76,91.3,82.2,0.0,0,69.7,55.4,14.4,71.3,0,114.5
CT-05850,CT Scanner,Philips,118.1,15.14,59175,6.1,5,30.12,33.79,2.31,1.98,88.2,100.0,273.0,3,74.0,38.0,25.74,71.4,0,79.3
CT-05851,CT Scanner,Siemens Healthineers,15.7,16.16,7139,74.0,0,19.41,23.99,1.74,0.45,88.0,100.0,265.5,3,94.2,29.9,1.79,87.0,0,126.5
US-05852,Ultrasound Machine,GE Healthcare,65.1,4.78,9702,37.1,3,22.95,28.26,2.582,1.19,100.0,100.0,0.0,5,83.0,45.0,23.81,84.0,0,93.7
MRI-05853,MRI Machine,Mindray,132.7,9.25,40844,11.5,7,20.11,25.0,1.979,3.56,80.0,87.0,0.0,4,88.7,38.2,40.48,63.4,0,27.1
XR-05854,X-Ray Machine,Philips,106.0,11.05,29727,3.3,2,22.44,31.49,2.464,0.42,100.0,100.0,228.2,4,89.2,29.5,32.78,56.8,0,103.2
VT-05855,Ventilator,Philips,48.3,21.68,33509,79.2,2,17.85,20.22,2.036,2.18,100.0,100.0,0.0,4,71.1,61.5,15.85,81.1,0,90.2
VT-05856,Ventilator,Mindray,66.5,10.19,14561,26.8,3,20.39,30.4,1.1,3.71,100.0,100.0,0.0,1,72.1,44.1,20.11,80.2,0,100.1
MRI-05857,MRI Machine,Siemens Healthineers,20.3,12.02,7340,10.8,0,20.78,24.02,1.774,2.28,92.9,99.9,0.0,2,68.7,45.3,5.55,66.2,0,138.5
CT-05858,CT Scanner,Canon Medical,18.2,8.98,4017,78.1,1,24.08,32.0,1.188,2.26,93.0,100.0,277.8,3,79.4,55.8,6.04,83.3,0,119.1
VT-05859,Ventilator,Philips,25.6,12.91,9085,13.0,3,29.65,37.8,0.774,3.08,100.0,100.0,0.0,0,65.0,56.8,11.92,62.1,0,104.8
MRI-05860,MRI Machine,Mindray,132.1,7.38,37186,71.1,7,18.34,28.22,1.687,2.98,86.6,89.4,0.0,3,77.7,50.7,29.86,81.4,0,54.3
CT-05861,CT Scanner,Mindray,57.0,11.67,23433,62.1,5,16.86,28.47,1.56,3.04,88.0,100.0,372.8,2,80.6,41.2,15.87,71.9,0,72.0
VT-05862,Ventilator,Siemens Healthineers,66.0,19.91,40606,68.1,3,18.83,30.6,2.079,3.28,100.0,100.0,0.0,5,83.9,32.8,21.68,72.6,0,90.6
US-05863,Ultrasound Machine,GE Healthcare,19.5,11.94,6671,67.7,0,26.5,38.49,1.983,1.21,100.0,100.0,0.0,2,91.9,54.6,14.9,84.2,0,115.0
US-05864,Ultrasound Machine,Philips,36.8,10.69,11783,80.1,3,26.89,35.22,1.949,3.14,100.0,100.0,0.0,1,72.5,35.5,14.26,76.3,0,95.1
CT-05865,CT Scanner,Siemens Healthineers,82.4,10.62,21846,50.6,4,26.64,38.35,2.155,2.07,94.9,100.0,341.0,2,83.8,39.8,28.66,61.8,0,52.4
XR-05866,X-Ray Machine,Mindray,77.3,6.9,18390,0.8,2,25.27,36.64,1.366,4.77,100.0,100.0,298.3,0,82.1,34.1,11.91,86.6,0,136.7
MRI-05867,MRI Machine,Mindray,16.1,9.27,4085,43.8,0,17.74,24.53,1.867,3.02,94.2,83.1,0.0,1,90.7,53.2,8.77,79.5,0,124.1
MRI-05868,MRI Machine,Canon Medical,90.9,9.97,35211,14.3,3,16.45,18.7,1.745,2.19,84.3,76.1,0.0,3,95.1,43.0,21.71,69.5,0,104.5
US-05869,Ultrasound Machine,Mindray,63.0,9.41,18539,54.3,1,25.04,31.54,2.092,3.02,100.0,100.0,0.0,2,62.0,34.8,16.62,48.4,0,123.6
US-05870,Ultrasound Machine,Philips,37.0,4.02,3276,38.0,3,25.75,31.84,0.643,2.23,100.0,100.0,0.0,5,79.2,38.2,8.83,82.1,0,139.6
VT-05871,Ventilator,Canon Medical,43.6,11.11,15511,261.0,1,21.08,29.95,1.609,1.48,100.0,100.0,0.0,8,79.7,42.2,18.46,60.6,1,19.8
MRI-05872,MRI Machine,Canon Medical,22.1,8.57,7350,55.0,0,13.29,24.42,1.297,0.36,89.1,85.3,0.0,1,87.9,49.6,8.38,90.3,0,123.3
MRI-05873,MRI Machine,Mindray,50.9,15.21,27290,11.1,1,19.63,29.02,1.731,3.26,80.4,93.2,0.0,0,78.6,71.2,16.29,82.4,0,114.6
MRI-05874,MRI Machine,Canon Medical,11.2,7.16,3067,48.6,1,19.38,30.48,2.01,2.59,84.9,92.1,0.0,0,59.1,60.1,6.43,100.0,0,134.4
MRI-05875,MRI Machine,Siemens Healthineers,45.8,10.67,14722,21.2,0,18.03,24.84,1.853,1.19,82.7,81.4,0.0,3,86.2,27.4,13.31,55.5,0,130.8
CT-05876,CT Scanner,Siemens Healthineers,70.8,8.2,20920,142.2,2,23.08,30.5,1.918,0.71,82.7,100.0,271.3,5,87.4,37.1,22.4,67.2,0,51.1
CT-05877,CT Scanner,Philips,46.8,17.42,31791,24.0,3,14.61,21.55,1.408,1.77,80.1,100.0,256.5,0,73.9,38.8,16.72,69.2,0,81.2
CT-05878,CT Scanner,Philips,29.4,6.08,3882,76.0,2,19.85,29.17,2.073,2.3,98.5,100.0,351.6,2,80.2,40.7,0.0,71.5,0,108.1
VT-05879,Ventilator,Canon Medical,27.5,18.67,19654,72.6,0,19.93,28.15,1.05,1.21,100.0,100.0,0.0,3,71.1,62.7,13.93,85.6,0,113.0
VT-05880,Ventilator,Siemens Healthineers,78.1,18.91,32452,16.0,1,29.97,33.58,2.1,4.64,100.0,100.0,0.0,0,84.6,59.1,20.76,61.7,0,102.7
VT-05881,Ventilator,Canon Medical,70.4,10.39,15658,87.2,7,26.23,38.07,1.185,1.74,100.0,100.0,0.0,2,80.1,36.2,23.07,78.2,0,60.3
VT-05882,Ventilator,Canon Medical,88.0,16.21,34700,12.0,1,23.57,26.16,2.198,1.73,100.0,100.0,0.0,0,84.7,58.2,17.41,81.0,0,132.6
US-05883,Ultrasound Machine,GE Healthcare,52.5,8.44,13574,37.4,5,24.74,34.32,1.896,0.67,100.0,100.0,0.0,3,89.6,39.7,18.43,75.1,0,128.6
VT-05884,Ventilator,GE Healthcare,94.3,11.2,33516,14.4,7,27.26,38.6,2.468,3.32,100.0,100.0,0.0,3,80.6,55.3,27.96,57.6,0,61.3
VT-05885,Ventilator,Philips,34.6,22.39,23768,28.7,2,17.83,27.53,1.18,3.4,100.0,100.0,0.0,1,81.2,46.6,7.6,86.6,0,136.9
VT-05886,Ventilator,Canon Medical,54.3,21.25,34902,113.8,1,23.81,29.81,1.807,1.39,100.0,100.0,0.0,6,71.6,57.8,18.55,56.0,0,71.5
VT-05887,Ventilator,Canon Medical,97.5,22.25,47773,37.8,3,22.07,29.63,1.781,2.83,100.0,100.0,0.0,1,81.4,44.3,22.75,69.4,0,101.9
XR-05888,X-Ray Machine,Mindray,25.2,8.82,7862,24.5,3,25.06,36.37,0.677,2.44,100.0,100.0,267.4,3,77.7,35.8,6.33,72.1,0,123.9
US-05889,Ultrasound Machine,Mindray,87.7,6.34,12201,44.7,1,28.04,37.32,2.642,4.09,100.0,100.0,0.0,2,76.1,38.1,19.18,77.1,0,134.2
VT-05890,Ventilator,Siemens Healthineers,124.3,15.67,69167,25.6,4,28.49,34.87,2.051,2.14,100.0,100.0,0.0,7,80.6,40.9,35.66,56.8,0,68.5
MRI-05891,MRI Machine,Philips,82.7,8.42,21307,27.1,5,13.18,20.49,1.724,3.2,90.1,96.1,0.0,7,71.7,40.5,18.7,63.3,1,84.2
US-05892,Ultrasound Machine,Canon Medical,43.2,11.31,13197,42.1,2,21.6,31.75,2.35,3.67,100.0,100.0,0.0,1,92.2,45.5,8.99,67.6,0,142.4
MRI-05893,MRI Machine,Canon Medical,12.2,8.13,3070,11.0,1,21.87,27.25,0.811,0.0,91.3,96.7,0.0,1,85.2,29.4,3.87,100.0,0,133.2
VT-05894,Ventilator,Canon Medical,38.1,23.26,29954,22.1,1,18.88,24.94,1.789,0.47,100.0,100.0,0.0,3,73.2,55.4,12.1,75.9,0,139.8
VT-05895,Ventilator,Mindray,29.8,11.75,7530,33.0,3,24.83,34.53,2.068,0.79,100.0,100.0,0.0,2,83.9,43.0,12.6,82.0,0,94.2
CT-05896,CT Scanner,Canon Medical,34.3,11.17,13154,33.4,3,19.8,23.54,1.672,1.2,87.2,100.0,287.3,2,80.8,48.9,17.76,79.3,0,85.7
VT-05897,Ventilator,GE Healthcare,10.9,15.66,3969,12.6,0,24.56,26.89,1.871,2.32,100.0,100.0,0.0,0,76.8,49.8,10.91,100.0,0,124.5
US-05898,Ultrasound Machine,Siemens Healthineers,81.5,12.89,34655,153.5,4,23.81,30.16,1.455,2.43,100.0,100.0,0.0,2,88.2,43.3,20.32,65.4,1,82.9
XR-05899,X-Ray Machine,Philips,78.6,6.45,17722,59.1,7,20.57,31.57,2.071,0.0,100.0,100.0,322.1,6,84.3,65.4,17.71,61.8,1,90.3
VT-05900,Ventilator,Philips,74.8,22.69,45649,7.2,2,22.68,31.83,2.961,3.85,100.0,100.0,0.0,2,68.2,43.6,20.15,48.5,0,103.4
US-05901,Ultrasound Machine,GE Healthcare,18.0,8.82,4865,31.2,1,22.27,33.64,1.503,1.56,100.0,100.0,0.0,2,77.5,34.8,0.0,75.7,0,147.1
XR-05902,X-Ray Machine,GE Healthcare,82.1,9.36,18484,20.3,6,27.77,39.15,2.074,1.11,100.0,100.0,365.6,1,82.8,43.4,18.59,59.9,1,107.0
XR-05903,X-Ray Machine,Canon Medical,57.5,12.83,18715,18.5,1,31.54,39.24,1.872,0.78,100.0,100.0,373.7,0,73.3,60.3,12.92,78.0,0,132.3
CT-05904,CT Scanner,Philips,96.5,9.41,21173,38.7,6,25.14,29.77,2.445,3.68,84.0,100.0,326.0,2,69.5,28.3,30.68,83.2,1,56.7
MRI-05905,MRI Machine,Canon Medical,69.5,10.39,25657,43.3,3,10.37,14.66,1.194,2.25,81.4,95.0,0.0,5,84.2,45.5,20.44,60.1,0,74.1
MRI-05906,MRI Machine,GE Healthcare,72.9,9.41,16623,201.4,3,24.17,35.26,1.023,1.41,83.4,84.4,0.0,7,99.2,46.0,20.45,72.3,0,34.4
US-05907,Ultrasound Machine,Mindray,44.6,13.81,22183,14.2,0,24.46,33.68,1.629,1.97,100.0,100.0,0.0,0,90.1,57.4,12.19,73.7,0,155.1
MRI-05908,MRI Machine,Canon Medical,32.3,9.32,10485,9.4,1,18.01,26.25,1.498,2.35,81.7,92.3,0.0,1,83.5,45.0,13.5,61.3,0,110.6
VT-05909,Ventilator,Philips,89.1,13.54,39732,32.3,5,21.98,24.45,2.284,1.03,100.0,100.0,0.0,8,86.4,41.6,26.97,55.0,0,81.7
VT-05910,Ventilator,GE Healthcare,36.7,11.63,11670,48.8,0,27.96,35.52,1.862,3.6,100.0,100.0,0.0,1,74.5,33.7,7.89,96.0,0,134.1
VT-05911,Ventilator,GE Healthcare,70.1,12.55,32679,144.1,2,22.74,26.99,2.418,3.41,100.0,100.0,0.0,6,67.7,45.0,23.06,36.8,1,44.3
MRI-05912,MRI Machine,Canon Medical,28.1,7.39,5106,10.8,1,15.48,19.26,2.546,1.63,86.8,85.1,0.0,1,82.1,52.4,17.39,82.1,0,123.6
MRI-05913,MRI Machine,GE Healthcare,33.2,6.85,5228,20.3,1,18.93,22.51,2.189,1.7,84.8,86.8,0.0,1,74.8,45.2,7.65,69.9,0,131.2
US-05914,Ultrasound Machine,Siemens Healthineers,35.8,11.65,12111,28.6,1,29.95,37.83,2.998,3.0,100.0,100.0,0.0,0,69.1,31.4,8.64,90.8,0,135.7
CT-05915,CT Scanner,Canon Medical,27.9,17.67,18307,2.1,1,24.86,28.68,0.757,0.25,83.2,100.0,240.4,1,70.6,49.2,11.13,66.3,0,115.4
XR-05916,X-Ray Machine,Canon Medical,51.9,6.15,6973,56.1,1,22.92,30.8,1.567,0.0,100.0,100.0,283.7,4,82.8,29.0,12.95,63.7,1,125.8
XR-05917,X-Ray Machine,Canon Medical,27.3,4.5,3999,29.5,1,21.3,29.42,1.607,3.87,100.0,100.0,371.7,1,61.6,41.6,8.8,82.9,0,139.8
CT-05918,CT Scanner,Siemens Healthineers,56.8,6.34,13309,13.8,1,22.05,32.53,0.969,1.68,92.0,100.0,245.0,3,75.7,40.6,11.61,75.9,0,129.5
MRI-05919,MRI Machine,Siemens Healthineers,50.8,8.05,11579,208.5,3,19.71,30.35,2.369,3.28,82.2,90.9,0.0,4,86.1,31.7,26.92,53.6,0,47.5
XR-05920,X-Ray Machine,GE Healthcare,91.3,4.74,12053,3.2,3,22.75,34.69,2.565,0.81,100.0,100.0,316.0,2,86.2,62.2,24.79,65.9,0,103.7
VT-05921,Ventilator,Mindray,42.4,14.1,19742,62.0,4,24.22,32.5,2.364,3.65,100.0,100.0,0.0,2,82.2,39.3,8.32,73.5,0,101.8
CT-05922,CT Scanner,Mindray,38.4,12.8,10396,45.2,4,27.32,36.77,2.717,2.04,78.3,100.0,336.4,2,77.8,43.4,18.42,64.2,0,84.3
US-05923,Ultrasound Machine,Canon Medical,59.9,6.05,12705,48.7,4,24.4,30.84,2.17,2.69,100.0,100.0,0.0,5,82.2,39.8,20.81,66.5,0,105.8
VT-05924,Ventilator,Philips,59.3,10.61,19147,9.0,3,26.58,38.54,2.182,0.82,100.0,100.0,0.0,2,100.0,41.2,21.5,60.1,0,107.1
US-05925,Ultrasound Machine,Canon Medical,22.2,7.01,4434,104.2,1,17.69,20.88,1.667,3.18,100.0,100.0,0.0,0,77.7,35.1,15.1,60.7,0,81.9
CT-05926,CT Scanner,GE Healthcare,106.7,17.86,68420,31.5,2,24.04,28.42,1.27,2.67,97.7,100.0,343.6,3,82.8,27.2,24.53,84.4,0,104.0
CT-05927,CT Scanner,GE Healthcare,73.0,16.36,39255,22.0,2,23.96,35.53,1.581,2.29,99.5,100.0,331.4,0,73.0,29.4,11.92,76.7,0,111.3
MRI-05928,MRI Machine,GE Healthcare,41.6,14.68,20487,2.8,2,12.02,18.21,3.124,0.0,83.0,92.5,0.0,1,93.0,39.3,11.24,58.1,0,96.4
US-05929,Ultrasound Machine,Siemens Healthineers,102.6,9.79,29104,6.7,0,28.03,37.7,2.221,2.19,100.0,100.0,0.0,1,84.4,33.1,14.94,79.8,0,142.5
XR-05930,X-Ray Machine,Siemens Healthineers,51.8,14.08,20699,12.3,3,28.51,31.58,1.678,2.52,100.0,100.0,329.9,0,77.2,40.8,20.71,89.5,0,110.4
XR-05931,X-Ray Machine,GE Healthcare,110.4,14.41,57865,4.2,4,29.25,32.8,1.647,0.78,100.0,100.0,315.6,8,71.7,33.5,30.81,61.5,0,83.7
XR-05932,X-Ray Machine,Philips,56.4,11.65,15156,56.1,3,23.46,34.61,2.318,2.5,100.0,100.0,258.3,3,82.4,33.6,23.91,62.9,0,110.7
MRI-05933,MRI Machine,Siemens Healthineers,36.5,11.23,9303,57.6,2,12.39,22.43,1.526,1.55,100.0,93.9,0.0,2,85.3,45.5,13.94,79.0,0,112.0
XR-05934,X-Ray Machine,Philips,48.2,5.46,9708,49.7,1,23.67,31.86,2.337,0.93,100.0,100.0,365.3,2,79.7,43.2,13.52,68.4,0,116.1
XR-05935,X-Ray Machine,Siemens Healthineers,53.8,9.43,16440,31.5,0,25.18,35.18,0.995,3.05,100.0,100.0,320.1,2,85.3,35.7,5.04,85.6,0,136.8
US-05936,Ultrasound Machine,GE Healthcare,76.3,11.68,24969,12.2,3,23.52,32.32,2.821,3.23,100.0,100.0,0.0,2,90.3,49.5,20.31,44.5,0,116.2
VT-05937,Ventilator,GE Healthcare,156.9,23.83,107862,38.0,2,23.6,31.95,2.837,1.83,100.0,100.0,0.0,4,65.8,22.6,35.63,51.9,1,41.7
US-05938,Ultrasound Machine,Siemens Healthineers,40.6,7.93,7832,87.3,4,29.7,32.49,2.402,0.95,100.0,100.0,0.0,4,85.9,52.9,21.79,75.7,0,99.1
XR-05939,X-Ray Machine,Mindray,78.5,10.65,17833,160.0,3,21.46,33.24,2.607,0.78,100.0,100.0,254.8,3,79.8,52.7,29.09,84.4,0,59.6
XR-05940,X-Ray Machine,Siemens Healthineers,42.4,10.98,18024,75.2,1,26.78,36.08,1.34,2.38,100.0,100.0,330.9,2,76.0,56.6,11.75,80.9,0,114.3
MRI-05941,MRI Machine,Siemens Healthineers,119.7,6.58,30018,20.9,5,20.65,27.83,1.864,2.03,87.0,87.2,0.0,4,88.2,35.4,25.36,68.9,0,112.5
VT-05942,Ventilator,Siemens Healthineers,105.6,20.27,50734,62.0,5,21.95,31.48,3.871,2.75,100.0,100.0,0.0,3,85.4,17.2,23.45,51.4,1,70.8
MRI-05943,MRI Machine,GE Healthcare,55.4,15.62,32617,94.1,3,19.05,28.24,1.625,2.89,93.5,92.5,0.0,2,87.3,51.5,22.86,66.3,0,75.8
